      i hurt myself today to   if i could start again a million miles away i would keep myself i would find a way 
"   feeling my way through the darkness guided by a beating heart i can't tell where the journey will end but i know where to start they tell me i'm too young to understand they say i'm caught up in a dream well life will pass me by if i don't open up my eyes well that's fine by me    so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i didn't know﻿ i was lost so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i didn't know ﻿i was lost      i tried carrying the weight of the world but i only have two hands i hope i get the chance to travel the world but i don't have any plans wish that i could stay forever this young not afraid to close my eyes life's a game﻿ made for everyone and love is the prize    so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i didn't know﻿ i was lost so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i didn't know i was lost    i didn't know i was lost i didn't know i was lost i didn't know i was lost i didn't know, i didn't know, i didn't know you might also like  "
""
"   love is a burning thing and it makes a fiery ring bound by wild desire i fell into a ring of fire    i fell into a burning ring of fire i went down, down, down and the flames went higher and it burns, burns, burns the ring of fire the ring of fire      i fell into a burning ring of fire i went down, down, down and the flames went higher and it burns, burns, burns the ring of fire the ring of fire    the taste of love is sweet when hearts like ours meet i fell for you like a child oh, but the fire went wild    i fell into a burning ring of fire i went down, down, down and the flames went higher and it burns, burns, burns the ring of fire the ring of fire i fell into a burning ring of fire i went down, down, down and the flames went higher and it burns, burns, burns the ring of fire the ring of fire you might also like  and it burns, burns, burns the ring of fire the ring of fire the ring of fire the ring of fire the ring of fire the ring... "
"   you're on the phone with your girlfriend, she's upset she's going off about something that you said 'cause she doesn't get your humor like i do i'm in the room, it's a typical tuesday night i'm listening to the kind of music she doesn't like and she'll never know your story like i do    but she wears short skirts, i wear t-shirts she's cheer captain and i'm on the bleachers dreaming 'bout the day when you wake up and find that what you're looking for has been here the whole time   if you could see that i'm the one who understands you been here all along, so why can't you see? you belong with me, you belong with me    walking the streets with you and your worn-out jeans i can't help thinking this is how it ought to be laughing on a park bench, thinking to myself hey, isn't this easy? and you've got a smile that could light up this whole town i haven't seen it in a while since she brought you down you say you're fine, i know you better than that hey, whatcha doing with a girl like that?    she wears high heels, i wear sneakers she's cheer captain and i'm on the bleachers dreaming 'bout the day when you wake up and find that what you're looking for has been here the whole time    if you could see that i'm the one who understands you been here all along, so why can't you see? you belong with me standing by and waiting at your back door all this time, how could you not know, baby? you belong with me, you belong with me   oh, i remember you driving to my house in the middle of the night i'm the one who makes you laugh when you know you're 'bout to cry and i know your favorite songs and you tell me 'bout your dreams think i know where you belong think i know it's with me    can't you see that i'm the one who understands you been here all along, so why can't you see? you belong with me standing by and waiting at your back door all this time, how could you not know, baby? you belong with me, you belong with me    you belong with me have you ever thought just maybe you belong with me? you belong with me "
""
"   i remember when we broke up the first time saying, ""this is it, i've had enough,"" 'cause like we hadn't seen each other in a month when you said you needed space (what?) then you come around again and say ""baby, i miss you and i swear i'm gonna change, trust me"" remember how that lasted for a day? i say, ""i hate you,"" we break up, you call me, ""i love you""    ooh-ooh-ooh-ooh-ooh we called it off again last night, but ooh-ooh-ooh-ooh-ooh this time, i'm telling you, i'm telling you   we are never, ever, ever getting back together we are never, ever, ever getting back together you go talk to your friends, talk to my friends, talk to me but we are never, ever, ever, ever getting back together like, ever    i'm really gonna miss you picking fights and me falling for it, screaming that i'm right and you would hide away and find your peace of mind with some indie record that's much cooler than mine    ooh-ooh-ooh-ooh-ooh you called me up again tonight, but ooh-ooh-ooh-ooh-ooh this time, i'm telling you, i'm telling you    we (we) are never, ever, ever getting back together we are never, ever, ever getting back together you go talk to your friends, talk to my friends, talk to me (talk to me) but we are never, ever, ever, ever getting back together    ooh-ooh-ooh-ooh-ooh (yeah) ooh-ooh-ooh-ooh-ooh-ooh (yeah) ooh-ooh-ooh-ooh-ooh (yeah) oh-oh-oh   i used to think that we were forever, ever and i used to say, ""never say never"" ugh, so he calls me up and he's like, ""i still love you"" and i'm like, ""i just, i mean, this is exhausting, you know? like, we are never getting back together, like, ever""    (no) we are never, ever, ever getting back together we are never, ever, ever (ooh) getting back together you go talk to your friends, talk to my friends, talk to me but we are never, ever, ever, ever getting back together    we (ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh, no) getting back together we (ooh-ooh-ooh-ooh-ooh, oh, oh) getting back together (yeah) you go talk to your friends, talk to my friends, talk to me (talk to me) but we are never, ever, ever, ever getting back together "
"      well i came home like a stone and i fell heavy into your arms these days of dust which we've known will blow away with this new sun    but i'll kneel down wait for now and i'll kneel down know my ground   and i will wait, i will wait for you and i will wait, i will wait for you    so break my step and relent well you forgave and i won't forget know what we've   but i'll kneel down wait for now i'll kneel down know my ground    raise my hands paint my spirit gold and bow my head keep my heart slow    'cause i will wait, i will wait for you and i will wait, i will wait for you and i will wait, i will wait for you and i will wait, i will wait for you "
""
"   oh, the wind whistles down the cold dark street tonight and the people, they were dancing to the music vibe and the boys chase the girls with the curls in their hair while the shy tormented youth sit way over there and the songs, they get louder each one better than before    and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? where you gonna sleep tonight?   so you're heading down the road in your taxi for four and you're waiting outside jimmy's front door but nobody's in, and nobody's home till four so you're sitting there with nothing to do talking about robert riger and his motley crew and where you gonna go and where you gonna sleep tonight    and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? where you gonna sleep tonight?  and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? and you're singing the songs thinking this is the life and you wake up in the morning and your head feels twice the size where you gonna go, where you gonna go where you gonna sleep tonight? where you gonna sleep tonight?you might also like "
